customer_id,first_name,last_name,email,phone,address,city,state,zip_code,date_of_birth,registration_date
986,Eric,Odom,cruzkristi@example.com,+1-991-313-8591,53105 Ashley Crossing,Emilyberg,MO,45500,1997-01-17,2024-02-04
987,Ana,Dyer,utorres@example.org,(994)792-4674,2496 Steele Expressway,Kimberlymouth,AS,92516,2002-04-17,2023-11-12
988,Cathy,Williamson,ericamyers@example.net,001-421-868-4833x624,45990 Mitchell Pike,Gomezfort,NH,61494,1970-01-13,2023-08-19
989,Stephanie,Kelley,markbailey@example.net,384.971.2304,68556 Miller Square,Lake Tylerhaven,GU,95900,1948-03-27,2023-10-13
990,Douglas,Gonzalez,lwilliams@example.org,001-943-881-1969x7833,206 Kelly Club Suite 014,Palmerfurt,CT,72601,1985-09-11,2023-05-17
991,Shane,Ibarra,mosesjody@example.org,(613)737-2051,294 Hernandez Crossing Apt. 032,North Sethchester,IA,21114,1964-06-29,2023-11-08
992,Catherine,Castillo,royalexandra@example.org,(686)868-2514x7997,6636 Wong Landing,East Lori,AL,03350,1994-12-20,2025-07-16
993,Maria,Nelson,pamela88@example.net,001-266-797-5750x6398,98808 Toni Court,New Kylestad,MN,02233,1978-07-06,2023-10-21
994,Dustin,Reynolds,fwashington@example.org,664.258.5722,48882 Karen Lodge,Amberberg,OH,80878,1983-02-05,2025-12-22
995,Jessica,Wu,vrhodes@example.com,+1-350-360-6426x38872,874 Tara Summit Suite 815,North Danamouth,GU,47778,2003-03-04,2026-02-02
996,Michael,Thomas,zhangjorge@example.org,+1-563-460-4659x50192,4964 Clark Streets Apt. 385,West Mercedes,NM,30455,1997-12-18,2023-12-01
997,Yolanda,Foster,jameskemp@example.net,466.214.2848x37556,786 Samuel Hills Apt. 064,Zunigaberg,WI,54690,1992-08-19,2025-09-12
998,Daniel,Jordan,stephanie13@example.org,(566)987-6378x3870,076 Matthew Spring Suite 971,Jodychester,DC,65236,2006-07-12,2025-03-10
999,Barbara,Hansen,justin85@example.org,675-655-1983x330,2153 Smith Meadows,Santanaland,DE,67288,1993-11-21,2026-01-03
1000,Amanda,Martinez,jacqueline62@example.com,367-875-2037,7631 Webster Squares,Mcintoshborough,OK,38530,2005-03-23,2024-02-18
